stateAbbrev,countyName,FIPS,totalVotes,VAP,state,turnoutPerc,nNonVote,percFromMean
KY,Larue County,21123,6367.0,10800.0,Kentucky,58.95370370370371,4433.0,3.4537037037037095
KY,Laurel County,21125,24833.0,45510.0,Kentucky,54.566029444078225,20677.0,-0.9339705559217748
KY,Lawrence County,21127,6042.0,12065.0,Kentucky,50.07874015748032,6023.0,-5.421259842519682
KY,Lee County,21129,2667.0,5470.0,Kentucky,48.75685557586837,2803.0,-6.7431444241316285
KY,Leslie County,21131,4492.0,8470.0,Kentucky,53.03423848878395,3978.0,-2.4657615112160514
KY,Letcher County,21133,9134.0,18230.0,Kentucky,50.10422380691168,9096.0,-5.395776193088317
KY,Lewis County,21135,5298.0,10600.0,Kentucky,49.9811320754717,5302.0,-5.518867924528301
KY,Lincoln County,21137,9561.0,18570.0,Kentucky,51.48626817447496,9009.0,-4.013731825525042
KY,Livingston County,21139,4645.0,7445.0,Kentucky,62.39086635325722,2800.0,6.890866353257223
KY,Logan County,21141,10899.0,20235.0,Kentucky,53.86212008895478,9336.0,-1.6378799110452178
KY,Lyon County,21143,3962.0,7015.0,Kentucky,56.478973627940135,3053.0,0.9789736279401353
KY,McCracken County,21145,31307.0,50385.0,Kentucky,62.13555621712812,19078.0,6.635556217128119
KY,McCreary County,21147,5776.0,13800.0,Kentucky,41.85507246376812,8024.0,-13.644927536231883
KY,McLean County,21149,4566.0,7195.0,Kentucky,63.46073662265462,2629.0,7.960736622654622
KY,Madison County,21151,37371.0,67775.0,Kentucky,55.139800811508664,30404.0,-0.36019918849133603
KY,Magoffin County,21153,5116.0,9840.0,Kentucky,51.99186991869919,4724.0,-3.5081300813008127
KY,Marion County,21155,8111.0,14560.0,Kentucky,55.707417582417584,6449.0,0.2074175824175839
KY,Marshall County,21157,16698.0,24670.0,Kentucky,67.68544791244426,7972.0,12.18544791244426
KY,Martin County,21159,3953.0,9845.0,Kentucky,40.15236160487557,5892.0,-15.347638395124427
KY,Mason County,21161,7219.0,13045.0,Kentucky,55.33921042545037,5826.0,-0.16078957454963216
KY,Meade County,21163,12231.0,21435.0,Kentucky,57.06088173547935,9204.0,1.5608817354793487
KY,Menifee County,21165,2779.0,4935.0,Kentucky,56.312056737588655,2156.0,0.8120567375886552
KY,Mercer County,21167,10585.0,16375.0,Kentucky,64.6412213740458,5790.0,9.141221374045799
KY,Metcalfe County,21169,4620.0,7690.0,Kentucky,60.07802340702211,3070.0,4.578023407022108
KY,Monroe County,21171,4991.0,8100.0,Kentucky,61.617283950617285,3109.0,6.117283950617285
KY,Montgomery County,21173,11452.0,20580.0,Kentucky,55.646258503401356,9128.0,0.1462585034013557
KY,Morgan County,21175,4775.0,10770.0,Kentucky,44.33611884865367,5995.0,-11.163881151346331
KY,Muhlenberg County,21177,13060.0,24580.0,Kentucky,53.13262815296989,11520.0,-2.367371847030107
KY,Nelson County,21179,20802.0,33350.0,Kentucky,62.37481259370314,12548.0,6.87481259370314
KY,Nicholas County,21181,2841.0,5410.0,Kentucky,52.513863216266174,2569.0,-2.9861367837338264
KY,Ohio County,21183,10398.0,18175.0,Kentucky,57.21045392022008,7777.0,1.7104539202200826
KY,Oldham County,21185,32853.0,46525.0,Kentucky,70.6136485760344,13672.0,15.113648576034393
KY,Owen County,21187,5001.0,8095.0,Kentucky,61.77887584928968,3094.0,6.278875849289683
KY,Owsley County,21189,1759.0,3565.0,Kentucky,49.34081346423562,1806.0,-6.159186535764377
KY,Pendleton County,21191,6007.0,11215.0,Kentucky,53.56219349086045,5208.0,-1.9378065091395484
KY,Perry County,21193,10572.0,21635.0,Kentucky,48.86526461751791,11063.0,-6.634735382482091
KY,Pike County,21195,24665.0,49355.0,Kentucky,49.97467328538142,24690.0,-5.525326714618579
KY,Powell County,21197,4957.0,9295.0,Kentucky,53.32974717590102,4338.0,-2.1702528240989807
KY,Pulaski County,21199,28041.0,48845.0,Kentucky,57.40812775104924,20804.0,1.9081277510492427
KY,Robertson County,21201,1013.0,1800.0,Kentucky,56.277777777777786,787.0,0.7777777777777857
KY,Rockcastle County,21203,6691.0,13140.0,Kentucky,50.920852359208524,6449.0,-4.579147640791476
KY,Rowan County,21205,8848.0,19215.0,Kentucky,46.04735883424408,10367.0,-9.45264116575592
KY,Russell County,21207,8174.0,13520.0,Kentucky,60.4585798816568,5346.0,4.958579881656803
KY,Scott County,21209,24200.0,37105.0,Kentucky,65.22032071149441,12905.0,9.72032071149441
KY,Shelby County,21211,20580.0,31920.0,Kentucky,64.47368421052632,11340.0,8.973684210526315
KY,Simpson County,21213,7531.0,13300.0,Kentucky,56.624060150375946,5769.0,1.1240601503759464
KY,Spencer County,21215,9515.0,13520.0,Kentucky,70.37721893491124,4005.0,14.877218934911241
KY,Taylor County,21217,11306.0,19420.0,Kentucky,58.218331616889806,8114.0,2.718331616889806
KY,Todd County,21219,4779.0,8980.0,Kentucky,53.21826280623608,4201.0,-2.2817371937639166
KY,Trigg County,21221,6751.0,11055.0,Kentucky,61.067390321121664,4304.0,5.567390321121664
KY,Trimble County,21223,3798.0,6660.0,Kentucky,57.027027027027025,2862.0,1.5270270270270245
KY,Union County,21225,6211.0,11920.0,Kentucky,52.105704697986575,5709.0,-3.3942953020134254
KY,Warren County,21227,48454.0,87950.0,Kentucky,55.09266628766345,39496.0,-0.4073337123365519
KY,Washington County,21229,5636.0,9055.0,Kentucky,62.24185532854777,3419.0,6.741855328547771
KY,Wayne County,21231,7992.0,15940.0,Kentucky,50.13801756587202,7948.0,-5.361982434127981
KY,Webster County,21233,5805.0,10050.0,Kentucky,57.76119402985075,4245.0,2.261194029850749
KY,Whitley County,21235,13774.0,27010.0,Kentucky,50.995927434283594,13236.0,-4.504072565716406
KY,Wolfe County,21237,2635.0,5510.0,Kentucky,47.82214156079855,2875.0,-7.677858439201451
KY,Woodford County,21239,13563.0,18805.0,Kentucky,72.12443499069397,5242.0,16.62443499069397
LA,Acadia Parish,22001,27389.0,45035.0,Louisiana,60.81714222271567,17646.0,5.317142222715667
LA,Allen Parish,22003,9245.0,19415.0,Louisiana,47.617821272212204,10170.0,-7.882178727787796
LA,Ascension Parish,22005,54678.0,82795.0,Louisiana,66.04021982003744,28117.0,10.540219820037436
LA,Assumption Parish,22007,10904.0,17495.0,Louisiana,62.32637896541869,6591.0,6.826378965418691
LA,Avoyelles Parish,22009,16586.0,31255.0,Louisiana,53.066709326507755,14669.0,-2.4332906734922446
LA,Beauregard Parish,22011,15078.0,26815.0,Louisiana,56.229722170426996,11737.0,0.7297221704269958
LA,Bienville Parish,22013,7005.0,10725.0,Louisiana,65.31468531468532,3720.0,9.81468531468532
LA,Bossier Parish,22015,49848.0,90350.0,Louisiana,55.1721084670725,40502.0,-0.3278915329275023
LA,Caddo Parish,22017,105804.0,188495.0,Louisiana,56.130931854956366,82691.0,0.6309318549563656
LA,Calcasieu Parish,22019,83785.0,145510.0,Louisiana,57.58023503539276,61725.0,2.080235035392761
LA,Caldwell Parish,22021,4692.0,7600.0,Louisiana,61.73684210526316,2908.0,6.2368421052631575
LA,Cameron Parish,22023,3692.0,5115.0,Louisiana,72.17986314760509,1423.0,16.67986314760509
LA,Catahoula Parish,22025,4856.0,7865.0,Louisiana,61.74189446916719,3009.0,6.2418944691671925
LA,Claiborne Parish,22027,6421.0,13280.0,Louisiana,48.35090361445783,6859.0,-7.1490963855421725
LA,Concordia Parish,22029,8872.0,15315.0,Louisiana,57.93013385569703,6443.0,2.4301338556970293
LA,De Soto Parish,22031,13500.0,20410.0,Louisiana,66.14404703576679,6910.0,10.64404703576679
LA,East Baton Rouge Parish,22033,196491.0,331860.0,Louisiana,59.20900379678178,135369.0,3.7090037967817793
LA,East Carroll Parish,22035,2939.0,5600.0,Louisiana,52.482142857142854,2661.0,-3.017857142857146
LA,East Feliciana Parish,22037,10042.0,15885.0,Louisiana,63.21687126219704,5843.0,7.716871262197039
LA,Evangeline Parish,22039,14882.0,24150.0,Louisiana,61.6231884057971,9268.0,6.1231884057971016
LA,Franklin Parish,22041,9162.0,15200.0,Louisiana,60.27631578947369,6038.0,4.776315789473692
LA,Grant Parish,22043,8821.0,16840.0,Louisiana,52.381235154394304,8019.0,-3.1187648456056962
LA,Iberia Parish,22045,32454.0,52525.0,Louisiana,61.78772013326987,20071.0,6.287720133269872
LA,Iberville Parish,22047,16043.0,25880.0,Louisiana,61.98995363214838,9837.0,6.489953632148378
LA,Jackson Parish,22049,7464.0,12310.0,Louisiana,60.63363119415109,4846.0,5.133631194151093
LA,Jefferson Parish,22051,181639.0,311920.0,Louisiana,58.23255963067453,130281.0,2.7325596306745297
LA,Jefferson Davis Parish,22053,14277.0,23300.0,Louisiana,61.27467811158799,9023.0,5.774678111587988
LA,Lafayette Parish,22055,105603.0,172930.0,Louisiana,61.06690568438097,67327.0,5.56690568438097
LA,Lafourche Parish,22057,41645.0,72545.0,Louisiana,57.40574815631677,30900.0,1.9057481563167684
LA,La Salle Parish,22059,6569.0,11185.0,Louisiana,58.730442556995975,4616.0,3.2304425569959747
LA,Lincoln Parish,22061,18669.0,36510.0,Louisiana,51.13393590797042,17841.0,-4.366064092029582
LA,Livingston Parish,22063,57730.0,98815.0,Louisiana,58.42230430602642,41085.0,2.922304306026419
LA,Madison Parish,22065,4732.0,8900.0,Louisiana,53.1685393258427,4168.0,-2.3314606741572987
LA,Morehouse Parish,22067,11852.0,20040.0,Louisiana,59.141716566866265,8188.0,3.6417165668662648
LA,Natchitoches Parish,22069,16621.0,29635.0,Louisiana,56.08570946515944,13014.0,0.5857094651594394
LA,Orleans Parish,22071,165812.0,292175.0,Louisiana,56.75091982544708,126363.0,1.2509198254470775
LA,Ouachita Parish,22073,68017.0,115005.0,Louisiana,59.14264597191426,46988.0,3.6426459719142628
LA,Plaquemines Parish,22075,10573.0,16600.0,Louisiana,63.69277108433735,6027.0,8.192771084337352
LA,Pointe Coupee Parish,22077,11761.0,16995.0,Louisiana,69.20270667843484,5234.0,13.702706678434836
LA,Rapides Parish,22079,56844.0,97015.0,Louisiana,58.59300108230686,40171.0,3.0930010823068628
LA,Red River Parish,22081,4422.0,6560.0,Louisiana,67.40853658536585,2138.0,11.908536585365852
LA,Richland Parish,22083,9597.0,15500.0,Louisiana,61.91612903225806,5903.0,6.416129032258063
LA,Sabine Parish,22085,9787.0,18110.0,Louisiana,54.04196576477085,8323.0,-1.4580342352291495
LA,St. Bernard Parish,22087,15815.0,31150.0,Louisiana,50.77046548956662,15335.0,-4.729534510433382
LA,St. Charles Parish,22089,26192.0,38340.0,Louisiana,68.3150756390193,12148.0,12.815075639019298
LA,St. Helena Parish,22091,5964.0,8250.0,Louisiana,72.2909090909091,2286.0,16.790909090909096
LA,St. James Parish,22093,12085.0,16405.0,Louisiana,73.6665650716245,4320.0,18.166565071624504
LA,St. John the Baptist Parish,22095,20743.0,31995.0,Louisiana,64.83200500078136,11252.0,9.332005000781365
LA,St. Landry Parish,22097,39977.0,60635.0,Louisiana,65.9305681537066,20658.0,10.430568153706602
LA,St. Martin Parish,22099,25750.0,39400.0,Louisiana,65.35532994923858,13650.0,9.85532994923858
LA,St. Mary Parish,22101,22877.0,38540.0,Louisiana,59.35910742086145,15663.0,3.8591074208614486
LA,St. Tammany Parish,22103,124392.0,181895.0,Louisiana,68.38670661645455,57503.0,12.886706616454546
LA,Tangipahoa Parish,22105,52416.0,94055.0,Louisiana,55.729094678645474,41639.0,0.22909467864547395
LA,Tensas Parish,22107,2548.0,3580.0,Louisiana,71.1731843575419,1032.0,15.6731843575419
LA,Terrebonne Parish,22109,43896.0,81700.0,Louisiana,53.72827417380661,37804.0,-1.7717258261933893
LA,Union Parish,22111,10894.0,17040.0,Louisiana,63.93192488262911,6146.0,8.431924882629112
LA,Vermilion Parish,22113,25632.0,43005.0,Louisiana,59.60237181723056,17373.0,4.102371817230562
LA,Vernon Parish,22115,16633.0,37595.0,Louisiana,44.24258545019285,20962.0,-11.257414549807152
LA,Washington Parish,22117,18628.0,34630.0,Louisiana,53.79151025122726,16002.0,-1.7084897487727417
LA,Webster Parish,22119,18145.0,30940.0,Louisiana,58.645765998707176,12795.0,3.1457659987071764
LA,West Baton Rouge Parish,22121,12712.0,18610.0,Louisiana,68.30736163353036,5898.0,12.807361633530363
LA,West Carroll Parish,22123,4759.0,8605.0,Louisiana,55.30505520046485,3846.0,-0.19494479953515054
LA,West Feliciana Parish,22125,5799.0,12720.0,Louisiana,45.589622641509436,6921.0,-9.910377358490564
LA,Winn Parish,22127,6372.0,11470.0,Louisiana,55.553618134263296,5098.0,0.05361813426329576
ME,Androscoggin County,23001,55601.0,82620.0,Maine,67.29726458484629,27019.0,11.797264584846289
ME,Aroostook County,23003,35097.0,55290.0,Maine,63.47802495930548,20193.0,7.978024959305479
ME,Cumberland County,23005,171818.0,224910.0,Maine,76.39411320083589,53092.0,20.89411320083589
ME,Franklin County,23007,16488.0,24505.0,Maine,67.2842277086309,8017.0,11.784227708630894
ME,Hancock County,23009,32130.0,43905.0,Maine,73.18073112401777,11775.0,17.68073112401777
ME,Kennebec County,23011,66208.0,95610.0,Maine,69.24798661227905,29402.0,13.74798661227905
ME,Knox County,23013,23147.0,31875.0,Maine,72.61803921568627,8728.0,17.118039215686267
ME,Lincoln County,23015,21503.0,27785.0,Maine,77.39067842360986,6282.0,21.890678423609856
ME,Oxford County,23017,31201.0,45355.0,Maine,68.79285635541837,14154.0,13.292856355418365
ME,Penobscot County,23019,80540.0,122345.0,Maine,65.83023417385263,41805.0,10.33023417385263
ME,Piscataquis County,23021,9182.0,13915.0,Maine,65.98634567014014,4733.0,10.486345670140139
ME,Sagadahoc County,23023,21616.0,28130.0,Maine,76.84322787060078,6514.0,21.343227870600785
ME,Somerset County,23025,26064.0,40715.0,Maine,64.01571902247329,14651.0,8.515719022473291
ME,Waldo County,23027,22707.0,30880.0,Maine,73.53303108808291,8173.0,18.033031088082907
ME,Washington County,23029,16365.0,25325.0,Maine,64.61994076999012,8960.0,9.119940769990123
ME,York County,23031,114274.0,158700.0,Maine,72.00630119722747,44426.0,16.506301197227472
MD,Allegany County,24001,30654.0,59250.0,Maryland,51.73670886075949,28596.0,-3.7632911392405077
MD,Anne Arundel County,24003,270081.0,412595.0,Maryland,65.45910638761983,142514.0,9.959106387619826
MD,Baltimore County,24005,390682.0,605360.0,Maryland,64.53713492797674,214678.0,9.037134927976737
MD,Calvert County,24009,47408.0,67845.0,Maryland,69.87692534453534,20437.0,14.376925344535337
MD,Caroline County,24011,14113.0,23885.0,Maryland,59.087293280301445,9772.0,3.587293280301445
MD,Carroll County,24013,91848.0,127560.0,Maryland,72.00376293508937,35712.0,16.50376293508937
MD,Cecil County,24015,45269.0,76625.0,Maryland,59.07862969004894,31356.0,3.578629690048942
MD,Charles County,24017,78303.0,112200.0,Maryland,69.78877005347593,33897.0,14.288770053475929
MD,Dorchester County,24019,15225.0,24835.0,Maryland,61.30461042883027,9610.0,5.804610428830273
MD,Frederick County,24021,125677.0,174250.0,Maryland,72.1245337159254,48573.0,16.624533715925395
MD,Garrett County,24023,14011.0,23695.0,Maryland,59.130618273897454,9684.0,3.630618273897454
MD,Harford County,24025,133672.0,187910.0,Maryland,71.13618221489011,54238.0,15.636182214890113
MD,Howard County,24027,162193.0,209140.0,Maryland,77.55235727264034,46947.0,22.052357272640336
MD,Kent County,24029,10021.0,15870.0,Maryland,63.14429741650913,5849.0,7.644297416509133
MD,Montgomery County,24031,478873.0,641530.0,Maryland,74.64545695446823,162657.0,19.14545695446823
MD,Prince George's County,24033,390385.0,589560.0,Maryland,66.21633082298663,199175.0,10.716330822986635
MD,Queen Anne's County,24035,26523.0,37195.0,Maryland,71.30797150154591,10672.0,15.807971501545907
MD,St. Mary's County,24037,49842.0,81420.0,Maryland,61.215917464996316,31578.0,5.715917464996316
MD,Somerset County,24039,9900.0,20815.0,Maryland,47.56185443190007,10915.0,-7.938145568099927
MD,Talbot County,24041,20553.0,29500.0,Maryland,69.67118644067797,8947.0,14.171186440677971
MD,Washington County,24043,65991.0,113140.0,Maryland,58.32685168817394,47149.0,2.8268516881739387
MD,Wicomico County,24045,42547.0,74620.0,Maryland,57.018225676762256,32073.0,1.5182256767622562
MD,Worcester County,24047,28273.0,41255.0,Maryland,68.53229911525875,12982.0,13.032299115258752
MD,Baltimore city,24510,239402.0,462195.0,Maryland,51.79675245296899,222793.0,-3.7032475470310118
MA,Barnstable County,25001,133862.0,174550.0,Massachusetts,76.68977370380979,40688.0,21.18977370380979
MA,Berkshire County,25003,64803.0,102495.0,Massachusetts,63.22552319625348,37692.0,7.7255231962534765
MA,Bristol County,25005,248959.0,414315.0,Massachusetts,60.08930403195636,165356.0,4.58930403195636
MA,Dukes County,25007,11502.0,13225.0,Massachusetts,86.97164461247637,1723.0,31.471644612476368
MA,Essex County,25009,379868.0,549350.0,Massachusetts,69.14863019932648,169482.0,13.648630199326476
MA,Franklin County,25011,38177.0,56275.0,Massachusetts,67.84007107952021,18098.0,12.340071079520214
MA,Hampden County,25013,203117.0,347410.0,Massachusetts,58.466077545263516,144293.0,2.9660775452635164
MA,Hampshire County,25015,82956.0,129490.0,Massachusetts,64.06363425747162,46534.0,8.56363425747162
MA,Middlesex County,25017,784034.0,1098180.0,Massachusetts,71.39394270520314,314146.0,15.893942705203145
MA,Nantucket County,25019,6406.0,7540.0,Massachusetts,84.96021220159152,1134.0,29.460212201591517
MA,Norfolk County,25021,361562.0,499140.0,Massachusetts,72.43699162559602,137578.0,16.936991625596022
MA,Plymouth County,25023,266863.0,376920.0,Massachusetts,70.80096572216917,110057.0,15.300965722169167
MA,Suffolk County,25025,308741.0,524280.0,Massachusetts,58.88857099259938,215539.0,3.3885709925993766
MA,Worcester County,25027,383705.0,594150.0,Massachusetts,64.5804931414626,210445.0,9.080493141462597
MI,Alcona County,26001,6198.0,9015.0,Michigan,68.75207986688852,2817.0,13.252079866888522
MI,Alger County,26003,4518.0,7890.0,Michigan,57.26235741444867,3372.0,1.7623574144486724
MI,Allegan County,26005,55786.0,83945.0,Michigan,66.45541723747692,28159.0,10.955417237476922
MI,Alpena County,26007,14698.0,23150.0,Michigan,63.4902807775378,8452.0,7.990280777537798
MI,Antrim County,26009,13582.0,18595.0,Michigan,73.04114009142243,5013.0,17.541140091422434
MI,Arenac County,26011,7696.0,12465.0,Michigan,61.74087444845567,4769.0,6.240874448455671
MI,Baraga County,26013,3490.0,7075.0,Michigan,49.328621908127204,3585.0,-6.171378091872796
MI,Barry County,26015,30329.0,45215.0,Michigan,67.07729735707176,14886.0,11.577297357071757
MI,Bay County,26017,52977.0,83290.0,Michigan,63.605474846920394,30313.0,8.105474846920394
MI,Benzie County,26019,10228.0,14000.0,Michigan,73.05714285714285,3772.0,17.55714285714285
MI,Berrien County,26021,72031.0,114865.0,Michigan,62.709267400861876,42834.0,7.209267400861876
MI,Branch County,26023,17663.0,32645.0,Michigan,54.10629499157604,14982.0,-1.3937050084239573
MI,Calhoun County,26025,58902.0,100570.0,Michigan,58.56816147956647,41668.0,3.06816147956647
MI,Cass County,26027,22595.0,40305.0,Michigan,56.06004217838978,17710.0,0.5600421783897787
MI,Charlevoix County,26029,14589.0,20660.0,Michigan,70.61471442400774,6071.0,15.114714424007744
MI,Cheboygan County,26031,13672.0,20895.0,Michigan,65.43192151232353,7223.0,9.931921512323527
MI,Chippewa County,26033,15456.0,30460.0,Michigan,50.741956664478,15004.0,-4.758043335521997
MI,Clare County,26035,13389.0,24345.0,Michigan,54.99691928527418,10956.0,-0.5030807147258187
MI,Clinton County,26037,40655.0,58215.0,Michigan,69.83595293309286,17560.0,14.335952933092855
MI,Crawford County,26039,6844.0,11155.0,Michigan,61.353653070372026,4311.0,5.853653070372026
MI,Delta County,26041,18492.0,28980.0,Michigan,63.8095238095238,10488.0,8.309523809523803
MI,Dickinson County,26043,13165.0,20605.0,Michigan,63.892259160397955,7440.0,8.392259160397955
MI,Eaton County,26045,56221.0,83065.0,Michigan,67.68313970986577,26844.0,12.18313970986577
MI,Emmet County,26047,18802.0,25975.0,Michigan,72.38498556304138,7173.0,16.884985563041383
MI,Genesee County,26049,196296.0,312465.0,Michigan,62.82175603667611,116169.0,7.321756036676113
MI,Gladwin County,26051,12472.0,20355.0,Michigan,61.27241464013756,7883.0,5.772414640137562
MI,Gogebic County,26053,7329.0,13120.0,Michigan,55.861280487804876,5791.0,0.3612804878048763
MI,Grand Traverse County,26055,51589.0,70710.0,Michigan,72.95856314524113,19121.0,17.45856314524113
MI,Gratiot County,26057,16465.0,32945.0,Michigan,49.97723478524814,16480.0,-5.522765214751857
MI,Hillsdale County,26059,19940.0,35535.0,Michigan,56.113690727451804,15595.0,0.6136907274518038
MI,Houghton County,26061,15624.0,27895.0,Michigan,56.010037641154334,12271.0,0.5100376411543337
MI,Huron County,26063,15917.0,25510.0,Michigan,62.39513916111329,9593.0,6.895139161113292
MI,Ingham County,26065,131138.0,212595.0,Michigan,61.68442343422941,81457.0,6.184423434229409
MI,Ionia County,26067,26854.0,48775.0,Michigan,55.05689390056381,21921.0,-0.44310609943619284
MI,Iosco County,26069,13361.0,20865.0,Michigan,64.03546609154085,7504.0,8.535466091540854
MI,Iron County,26071,5910.0,9450.0,Michigan,62.53968253968254,3540.0,7.039682539682538
MI,Isabella County,26073,25392.0,56815.0,Michigan,44.69242277567544,31423.0,-10.807577224324561
MI,Jackson County,26075,69677.0,122730.0,Michigan,56.77259023873543,53053.0,1.2725902387354324
MI,Kalamazoo County,26077,126299.0,195745.0,Michigan,64.52221001813584,69446.0,9.022210018135837
MI,Kalkaska County,26079,8833.0,13400.0,Michigan,65.9179104477612,4567.0,10.417910447761201
MI,Kent County,26081,308184.0,444250.0,Michigan,69.37175014068654,136066.0,13.871750140686544
MI,Keweenaw County,26083,1434.0,1820.0,Michigan,78.79120879120879,386.0,23.29120879120879
MI,Lake County,26085,5328.0,9390.0,Michigan,56.74121405750798,4062.0,1.2412140575079817
MI,Lapeer County,26087,45183.0,67835.0,Michigan,66.60720866809169,22652.0,11.107208668091687
MI,Leelanau County,26089,14757.0,17740.0,Michigan,83.184892897407,2983.0,27.684892897406996
MI,Lenawee County,26091,45939.0,76205.0,Michigan,60.283445968112325,30266.0,4.783445968112325
MI,Livingston County,26093,105866.0,141020.0,Michigan,75.07162104666006,35154.0,19.571621046660056
MI,Luce County,26095,2579.0,5295.0,Michigan,48.70632672332389,2716.0,-6.79367327667611
MI,Mackinac County,26097,6097.0,9020.0,Michigan,67.59423503325942,2923.0,12.094235033259423
MI,Macomb County,26099,419312.0,640110.0,Michigan,65.50624111480839,220798.0,10.00624111480839
MI,Manistee County,26101,12599.0,19895.0,Michigan,63.32746921337019,7296.0,7.827469213370193
MI,Marquette County,26103,32976.0,54730.0,Michigan,60.252146902978254,21754.0,4.752146902978254
MI,Mason County,26105,14685.0,22460.0,Michigan,65.38290293855744,7775.0,9.882902938557436
MI,Mecosta County,26107,17168.0,34540.0,Michigan,49.70469021424436,17372.0,-5.7953097857556415
MI,Menominee County,26109,10768.0,18900.0,Michigan,56.973544973544975,8132.0,1.4735449735449748
MI,Midland County,26111,42506.0,63450.0,Michigan,66.9913317572892,20944.0,11.491331757289203
MI,Missaukee County,26113,7317.0,11415.0,Michigan,64.09986859395532,4098.0,8.599868593955321
MI,Monroe County,26115,74218.0,114890.0,Michigan,64.59918182609452,40672.0,9.099181826094522
MI,Montcalm County,26117,26609.0,48105.0,Michigan,55.3144163808336,21496.0,-0.1855836191664011
MI,Montmorency County,26119,5009.0,7870.0,Michigan,63.64675984752224,2861.0,8.14675984752224
MI,Muskegon County,26121,78088.0,129975.0,Michigan,60.07924600884785,51887.0,4.5792460088478535
MI,Newaygo County,26123,22640.0,36300.0,Michigan,62.36914600550965,13660.0,6.8691460055096485
MI,Oakland County,26125,664614.0,902330.0,Michigan,73.65531457449049,237716.0,18.15531457449049
MI,Oceana County,26127,11930.0,18930.0,Michigan,63.0216587427364,7000.0,7.521658742736399
MI,Ogemaw County,26129,10387.0,17010.0,Michigan,61.06407995296884,6623.0,5.564079952968839
MI,Ontonagon County,26131,3426.0,5330.0,Michigan,64.27767354596622,1904.0,8.777673545966223
MI,Osceola County,26133,10609.0,17635.0,Michigan,60.15877516302807,7026.0,4.658775163028068
MI,Oscoda County,26135,4073.0,6730.0,Michigan,60.52005943536404,2657.0,5.02005943536404
MI,Otsego County,26137,12538.0,18765.0,Michigan,66.81588062883027,6227.0,11.315880628830271
MI,Ottawa County,26139,142734.0,200735.0,Michigan,71.10568660173861,58001.0,15.605686601738611
MI,Presque Isle County,26141,7218.0,10765.0,Michigan,67.05062703204831,3547.0,11.550627032048311
MI,Roscommon County,26143,13041.0,20110.0,Michigan,64.8483341621084,7069.0,9.3483341621084
MI,Saginaw County,26145,94320.0,149845.0,Michigan,62.945043211318364,55525.0,7.445043211318364
MI,St. Clair County,26147,78003.0,123235.0,Michigan,63.29614151823751,45232.0,7.796141518237512
MI,St. Joseph County,26149,23757.0,44270.0,Michigan,53.6638807318726,20513.0,-1.8361192681273977
MI,Sanilac County,26151,19249.0,32240.0,Michigan,59.70533498759305,12991.0,4.205334987593048
MI,Schoolcraft County,26153,4154.0,6640.0,Michigan,62.56024096385542,2486.0,7.060240963855421
MI,Shiawassee County,26155,34111.0,53265.0,Michigan,64.04017647611,19154.0,8.540176476110005
MI,Tuscola County,26157,25796.0,42130.0,Michigan,61.22952765250416,16334.0,5.72952765250416
MI,Van Buren County,26159,33274.0,55015.0,Michigan,60.48168681268745,21741.0,4.98168681268745
MI,Washtenaw County,26161,188578.0,265870.0,Michigan,70.92864933990296,77292.0,15.428649339902961
MI,Wayne County,26163,777838.0,1281275.0,Michigan,60.708122768336224,503437.0,5.208122768336224
MI,Wexford County,26165,15298.0,25005.0,Michigan,61.17976404719057,9707.0,5.679764047190567
MN,Aitkin County,27001,9231.0,12960.0,Minnesota,71.22685185185185,3729.0,15.726851851851848
MN,Anoka County,27003,185758.0,248515.0,Minnesota,74.74719835824799,62757.0,19.247198358247985
MN,Becker County,27005,17222.0,24855.0,Minnesota,69.28988131160733,7633.0,13.789881311607331
MN,Beltrami County,27007,21564.0,33765.0,Minnesota,63.864948911594844,12201.0,8.364948911594844
